,INDPRO,IPFINAL,IPMANSICS,PAYEMS,MANEMP,RPI,CMRMTSPLx,RETAILx,IPCONGD,IPDCONGD,IPBUSEQ,CUMFNS,AMDMNOx,ANDENOx,UNRATE,AWHMAN,CES0600000007,HOUST,PERMIT,JTSJOL,RRSFS,S&P 500,S&P PE ratio,T10YFFM,T1YFFM,BAAFFM,TB3SMFFM,TB3MS,GS5,GS10,BAA,AAA,VIXCLSx,GS2,ANFCI,NFCI,term_spread,baa_spread,aaa_spread,CPIAUCSL,PCEPI,UMCSENTx,TWEXAFEGSMTHx,WPSFD49207,CPILFESL,PCEPILFE,IR,IQ,T10YIE,GDPC1
2021-11-30,0.006757498302163434,0.007432446383606184,0.005614813931600793,0.004419050716823136,0.0036070737678794984,-0.0015830085648449455,0.00321947188511551,0.010134817058689904,0.008793169922940436,0.024850593854600866,0.0066686863749438885,0.4457000000000022,0.01922702525929587,0.05520405757557256,-0.40000000000000036,41.5,41.1,7.4413203897176174,7.475905969367397,-0.003476404089450824,0.0016037206173784568,0.04529208274863805,-0.0071024846203742165,1.48,0.1,3.2,-0.03,0.0,0.08999999999999986,-0.020000000000000018,-0.07000000000000028,-0.06000000000000005,19.1586,0.12,-0.56575,-0.577,1.51,1.7199999999999998,1.06,-0.001062270514778696,4.648944283669465e-05,-4.299999999999997,0.012551948312752081,-0.0013350338785844684,-0.000867196625877753,0.0002913759455003273,-0.007438916575841503,-0.011881694860488068,0.08099999999999996,
2021-12-31,-0.002907100013006314,-0.004453242553130288,-0.0014960973510280695,0.003919134514829281,0.003115640626997873,-0.0029886702870225434,-0.0018226631847202412,-0.007930556373587194,-0.00861811800368617,-0.008314819414588115,0.01310068946996612,-0.11549999999999727,0.03236466806746385,0.0026188597235332622,-0.19999999999999973,41.5,41.1,7.451241684987676,7.5595594960077,0.02826016666718978,-0.014812287706300609,0.0015799347335434533,-0.051211697029895475,1.38,0.22,3.22,-0.02,0.009999999999999995,0.030000000000000027,-0.09000000000000008,0.020000000000000018,0.029999999999999805,21.2985,0.17000000000000004,-0.5108,-0.545,1.41,1.8299999999999998,1.18,-0.0016482820150098831,-0.0004626506327563007,3.1999999999999886,0.011104328281152931,-0.0066301176603209555,8.863521658764029e-05,0.0005649331427459714,-0.01091045751585984,-0.022673545451848298,-0.15781818181818208,1.701202308971439
2022-01-31,-0.0038553890138945945,-0.0021672960781575767,-0.00891949686491511,0.0012674188380703555,0.002151309542512081,-0.005634005153172694,0.011663799791335805,0.018492720431659393,0.002631035502181689,-0.0009546025437687788,-0.015366415476830042,-0.6973000000000127,0.012313644551671388,0.07572951751257406,0.10000000000000009,41.2,40.8,7.43955930913332,7.560080465021827,-0.027278418183676933,0.012466143354508574,-0.02183122170720253,-0.08198105303225445,1.68,0.47,3.5,0.07,0.09,0.31000000000000005,0.29000000000000004,0.28000000000000025,0.28000000000000025,22.9143,0.29999999999999993,-0.5387500000000001,-0.5555000000000001,1.61,1.82,1.1700000000000002,-0.0008536629627444725,-0.0007202967122035275,-3.3999999999999915,-0.00540238606629817,0.0075459837631024484,-0.0007254539666119442,-0.0008372465184924849,0.023092478565720498,0.043185691617410704,-0.008681818181818013,
2022-02-28,0.006177379936951333,0.00491244046414252,0.0056336164755341755,0.005444931030549327,0.002940594211155556,0.0008536026899186311,-0.008228150841036452,0.010384384555093717,0.0018482086313635904,-0.018066542784487716,0.013197613466046754,0.4370000000000118,-0.013940268152285995,-0.06859315403493405,-0.10000000000000009,41.5,41.3,7.45876269238096,7.526717561352706,0.042611649936764806,0.00348371716201612,-0.030600181050548514,-0.08230502894955327,1.85,0.92,3.89,0.25,0.18000000000000002,0.27,0.16999999999999993,0.3900000000000001,0.31999999999999984,26.1429,0.45999999999999996,-0.45775,-0.482,1.5999999999999999,2.04,1.32,0.0008746665031198475,0.0004287449882696137,-4.400000000000006,0.0017706271957127484,0.0069322108122413795,-0.00024182677231632255,-0.0006114941658132977,-0.0017730189174791633,0.004513720519311981,0.008394736842105566,
2022-03-31,0.005779525289359988,0.004904580211050558,0.004930856817957796,0.003243532333268462,0.005776475013769655,-0.004225313679443232,-0.0016531057583630826,0.020054537977340914,0.004414913530905729,0.028632412125054074,0.009034824506631622,0.3826999999999998,0.001868047208331447,-0.025825729327157987,-0.19999999999999973,41.5,40.8,7.445417556701687,7.532623618788788,0.05026267286581465,0.008957085690463273,-0.010130081812340208,-0.05794289129755681,1.93,1.14,4.09,0.24,0.10999999999999999,0.2999999999999998,0.19999999999999996,0.31999999999999984,0.18000000000000016,26.9368,0.47,-0.28150000000000003,-0.3895,1.69,2.16,1.3000000000000003,0.004192138818499558,0.002870112969295846,-3.3999999999999986,0.01690736933769088,0.0028988245689145486,-0.0025602874394063946,-0.0004264438469574472,0.011340553562986244,0.0065910722973470115,0.38862700228832914,-0.2551237912953752
2022-04-30,0.0004861197143313234,3.9374033637074035e-05,-0.0008054266942476573,0.0020334200801919167,0.004094493909274632,0.00041105043698053123,-0.00076258584911848,0.013982615219793715,-0.0026195285222767595,0.0034639759907717504,0.005711478030655748,-0.0683000000000078,0.0057588387159057675,0.01647479650999273,0.0,41.3,40.8,7.506591780070841,7.527793987721444,-0.03642485283950947,0.010903326026047822,6.831713267985151e-06,-0.032594033697628255,2.42,1.56,4.33,0.43,0.32,0.6699999999999999,0.6200000000000001,0.3700000000000001,0.3299999999999996,24.485,0.6300000000000001,-0.2726,-0.35819999999999996,1.99,1.9100000000000001,1.0099999999999998,-0.00801603347760338,-0.005764782252270173,5.800000000000004,0.017354797756324203,-0.014015191104062907,0.0023188337802722003,-0.0004832482807115568,-0.024270548600760833,-0.02845368153536665,0.03747826086956518,
2022-05-31,-0.0010504332153136176,-0.004224879619095567,-0.00456823343212065,0.0019832190643072067,0.0007069636208196783,-0.0022809851116321056,-0.013200602975299347,-0.0005257412580252918,-0.004742244553722408,-0.010901742477146925,-0.0010206700162633808,-0.36409999999999343,-0.0014948998745545339,-0.01838180252849675,-0.10000000000000009,41.1,40.8,7.333676395657684,7.440733707389261,-0.027869815421421862,-0.009962569332170546,-0.08329151389862233,-0.11489909548579513,2.14,1.3,4.36,0.22,0.21999999999999997,0.0900000000000003,0.1499999999999999,0.45999999999999996,0.3700000000000001,29.1728,0.08000000000000007,-0.1335,-0.28975,1.92,2.22,1.23,0.006361688580106772,0.003198984656514803,-6.800000000000004,0.024108762660631555,0.014253923874621321,0.00028643758531821106,1.4354637864144593e-05,-2.2522517348022575e-05,0.016409828760462375,-0.19542857142857128,
2022-06-30,-0.0031183386894699794,-0.006022086915299596,-0.005576733132931722,0.0028526189147157766,0.0025096084067932622,-0.0048529918594582,-0.0022851030265638173,0.00945133585312341,-0.007999771485489582,-0.002084314299931833,-0.0003531743213578409,-0.4416999999999973,0.02137780767634112,0.01803877877073745,0.0,40.9,40.5,7.346655163176539,7.459914766241105,-0.022088723469407157,-0.0030330251346946113,-0.03562651079672641,-0.06352208264831338,1.95,1.46,4.08,0.3,0.51,0.31999999999999984,0.2400000000000002,0.14999999999999947,0.11000000000000032,28.2445,0.3799999999999999,-0.036250000000000004,-0.20224999999999999,1.6500000000000001,2.1299999999999994,1.1,0.0030424887411930612,0.0033972158636252914,-8.399999999999999,0.003511694971555457,0.005419116272081581,0.001462523964748108,0.0024126444642948996,-0.002712291701342906,-0.01556586786169678,-0.07095238095238088,0.1564245950852694
2022-07-31,0.002027284973972421,-0.0013993560755611867,0.0003470276198171973,0.00467538421650282,0.0025814540873572156,0.009432973170483194,0.0039999846401475025,-0.009901541522859603,-0.0025236467341285262,0.006272266407817639,0.0007476228449476707,0.01849999999998886,-0.0010646092256223483,0.029113909314007813,-0.10000000000000009,41.0,40.7,7.2305631534092925,7.440146680662688,0.02563682117287236,-0.009753657048435116,0.003272445268521551,-0.004706683877551576,1.25,1.37,3.56,0.58,0.74,-0.22999999999999998,-0.2400000000000002,-0.05999999999999961,-0.1800000000000006,24.5288,0.040000000000000036,-0.0786,-0.1882,0.6699999999999999,2.31,1.1599999999999997,-0.012631970249848301,-0.009648181128041777,1.5,0.02467841908779711,-0.04684407559322157,-0.0032564924499638437,-0.0037006452859236205,-0.016264602096311087,-0.04875840737787307,-0.25561904761904763,
2022-08-31,-0.001252475829669919,0.0017878887577289504,-0.0004791140167998975,0.0018927409267650575,0.0024968801985885136,0.003438666793197598,0.010666024630825888,0.006070537024619682,-0.0003954604405418394,-0.003109453229166448,0.006755513303865257,-0.0478999999999985,-0.0073814613911533655,-0.04252235867675047,0.10000000000000009,40.9,40.6,7.333676395657684,7.350516171833998,-0.1371909585503701,0.005449215947313846,0.0611891291161637,0.05638515254337717,0.57,0.95,2.82,0.3,0.3999999999999999,0.06999999999999984,0.0,-0.05999999999999961,0.010000000000000675,22.3008,0.20999999999999996,-0.19325,-0.23425,0.27,2.2500000000000004,1.1700000000000004,0.0007729036762968988,0.002842707448182935,6.700000000000003,-0.0011327247923675898,0.007704478573301365,0.0013678423410752316,0.003436314619591485,0.0018710649129953794,0.024099871503573844,0.146260869565217,
2022-09-30,0.001931932369605427,-0.00017130289146027877,0.00029691394014008665,0.001433486484001989,0.001323936177184848,0.002253445569024848,-0.0020951839927150218,-0.002583333512548691,-0.002979003910759559,-0.010590581701888091,0.008565801231012138,0.010500000000007503,0.00021954752052621984,0.029079073658863308,-0.10000000000000009,41.0,40.6,7.305188215393037,7.3777589082278725,0.06780310335136264,-0.006818411065662389,-0.0769606563876355,-0.08120599354954683,0.94,1.31,3.11,0.55,0.5,0.6700000000000004,0.6200000000000001,0.54,0.5199999999999996,27.0915,0.6099999999999999,-0.1192,-0.1542,0.3900000000000001,2.1700000000000004,1.0699999999999998,0.00360997972566679,0.0007593715495017861,0.3999999999999986,0.03313653494636082,0.020000896222702735,0.0007946946437566993,-0.0012054705645736519,0.0019436686402878323,0.004281116712444799,-0.12587991718426483,0.719306332529257
2022-10-31,-0.000384112746256271,0.004403756001410741,0.002634573508162319,0.0023217937010748813,0.0026426255080433947,0.0019612330722864613,0.0012291432605664454,0.010247172584097797,0.003888128634837784,0.01424732551032104,0.004180758036032017,0.1898999999999944,0.016298839652689523,0.03148856822544843,0.10000000000000009,41.0,40.7,7.268920128193722,7.374001859350161,-0.03323127827480299,0.004668135887961,-0.032859512808633085,-0.035824845190409516,0.9,1.35,3.18,0.64,0.5900000000000003,0.47999999999999954,0.45999999999999996,0.5699999999999994,0.5099999999999998,29.9215,0.52,-0.0325,-0.11,0.2599999999999998,2.28,1.1199999999999997,0.0013454643346930695,0.0011160274886874433,1.2999999999999972,0.01459416376319922,0.001229031078309184,-0.001760789388053574,-0.0008453454562671325,0.007628461082645366,0.004405758303889229,0.011119047619047695,
2022-11-30,-0.0029444934707285597,-0.0058456981888515,-0.007977121780042395,0.0019663775354921142,0.0010085729548841016,0.0004751809946181851,-0.01037082521650845,-0.013873874871231706,-0.004760484675871979,-0.03530352251551072,-0.013346215294616215,-0.6358000000000033,-0.028177346268241976,-0.10914175011676797,0.0,40.9,40.5,7.261225091971921,7.244941546337007,0.017553465555572245,-0.016486815596232773,0.05010245129072999,0.05724877939092421,0.14,0.98,2.32,0.4,0.43000000000000016,-0.1200000000000001,-0.08999999999999986,-0.1899999999999995,-0.1999999999999993,23.0367,0.1200000000000001,-0.141,-0.16525,-0.26000000000000023,2.18,1.0100000000000002,-0.0029685404070738386,-0.002074907972066775,-3.1999999999999957,-0.028672647726919465,-0.006662147289901554,-0.0008374539904147937,-0.0007076207069607321,-0.004939181143557292,0.0012615313507797765,-0.022499999999999964,
2022-12-31,-0.011845400797525052,-0.0027549550851642124,-0.017387914918099767,0.0006481217658755867,-7.754643096369307e-05,0.0028149938176404987,0.009353922793446046,-0.011737286606752662,-9.675146873266982e-05,-0.005227643893292999,-0.011770127140114717,-1.3498000000000019,0.049841480521889636,0.1378079679358084,-0.10000000000000009,40.6,40.3,7.176254532017144,7.251344983372214,0.025077937231145597,-0.01189125596468621,-0.0013052581270152075,0.012896409952991128,-0.47,0.59,1.5,0.16,0.09999999999999964,-0.2999999999999998,-0.27,-0.4800000000000004,-0.47000000000000064,21.7702,-0.20999999999999996,-0.177,-0.2008,-0.6299999999999999,1.9699999999999998,0.8099999999999996,-0.0024566774222956056,-0.0012307338299644144,3.0999999999999943,-0.02638781926116085,-0.013250354260592623,0.0004650676457593761,0.0006588995759617688,0.009149776061579296,-0.026194413043700848,-0.1114761904761905,0.6878691350323152
2023-01-31,0.007376024221829702,-0.004040807543048253,0.017153235953727197,0.002807991027163226,0.0006202031364015426,0.0018463918084492548,0.01219847404312624,0.04278378888384715,-0.009186531248277063,0.006788237044283996,0.009638113900306777,1.29140000000001,-0.015403099294127642,-0.06139798932347951,0.0,41.1,41.0,7.215975002651466,7.251344983372214,-0.05505631581963222,0.03748608346091764,0.0122647935763176,0.020569755080320107,-0.8,0.36,1.17,0.21,0.29000000000000004,-0.11999999999999966,-0.0900000000000003,-0.08999999999999986,-0.02999999999999936,20.2269,-0.08000000000000007,-0.269,-0.27949999999999997,-1.0100000000000002,1.9700000000000002,0.8700000000000006,0.005146008505382049,0.003988715856915626,5.1000000000000085,-0.016005685744654663,0.02402506405479965,0.0005790526340465618,0.001179678385017091,-0.004943757245952973,0.03203539606452921,-0.02252380952380939,
2023-02-28,0.0013582135715868304,-9.973867447321538e-05,0.00015440025311175276,0.001871922364832912,-0.0003875818815242127,0.003477006159766205,-0.007933192526428101,-0.011980282374830509,0.0031787100089779585,-0.004140812465419863,-0.008776283250881534,-0.010400000000004184,-0.028729061482636098,-0.058515559876024525,0.10000000000000009,40.7,40.7,7.243512974665482,7.388946097618437,-0.04570808013915517,-0.015402823835469093,0.02960787592190961,0.040065692655732565,-0.82,0.36,1.02,0.08,0.11000000000000032,0.2999999999999998,0.2200000000000002,0.08999999999999986,0.15999999999999925,20.2141,0.3200000000000003,-0.298,-0.2985,-0.9000000000000004,1.8399999999999999,0.8099999999999996,-0.0018772836331502063,-0.002396370413209503,2.0,0.007370531472767006,-0.020832562728926085,0.0007494261033862415,-0.001115429071989027,0.0014069250952317702,0.001975603370954815,0.0966842105263157,
2023-03-31,0.00375777546565903,0.0017321874682192373,-0.006704351116897378,0.00043842682842942793,-0.0007756147135111746,0.004412228414658159,-0.008339837963502461,-0.01059070354816427,0.004045577397453037,-0.015823243322654612,-0.0063800027756952815,-0.5394000000000005,0.030098962621206482,0.08612635646376177,-0.10000000000000009,40.6,40.4,7.227662498728654,7.299797366758161,-0.020705946802824116,-0.011819881997418236,-0.027615245470499872,-0.015405951433023368,-0.99,0.03,1.06,0.04,0.040000000000000036,-0.1200000000000001,-0.08999999999999986,0.1200000000000001,0.040000000000000036,22.0446,-0.23000000000000043,-0.1352,-0.1876,-1.0300000000000002,2.05,0.9399999999999995,-0.0021927078829531155,-0.0015300168834917471,-4.900000000000006,0.005216221111286501,-0.00011419700754000672,-0.0015202331511474654,-0.0003340518214036692,-0.00570660939441936,-0.007926034151585881,-0.0315102974828374,0.7212436699248315
2023-04-30,0.0022988686347238385,0.008163235529006663,0.008563515851162329,0.001552290261427558,-0.00031041440572110446,0.0013513433286398424,-0.0017267229341619839,0.008120952261867487,0.007219594109549199,0.036276263096081784,0.012645593083332685,0.6329000000000065,0.0030995575676531217,-0.0019521609323085443,-0.10000000000000009,40.7,40.5,7.21081845347222,7.295735072749282,0.03170338397873529,0.004731180910869881,0.03780658734422282,0.047187187534802,-1.37,-0.15,0.7,0.09,0.22999999999999954,-0.2799999999999998,-0.20000000000000018,-0.17999999999999972,-0.1299999999999999,17.493,-0.28000000000000025,-0.1945,-0.175,-1.46,2.0700000000000003,1.0099999999999998,0.0021570355668005803,0.0020342369060966092,1.7000000000000028,-0.018365664237974144,0.010095412766635725,0.001173648492657442,0.0002673270001727346,0.01068711414371215,0.0033009846120233277,-0.03567391304347867,
2023-05-31,-0.003208999022467296,-0.002702791146364625,-0.0020495951435917092,0.001800469894476464,-0.001164912957424491,0.002979454748782473,0.010314536585088518,0.0050699456113108,-0.0052331615229261885,0.003607271867696049,0.0008991853030737573,-0.1858000000000004,-0.0015899981793356943,0.06329733023017958,0.20000000000000018,40.7,40.4,7.367708572374371,7.362010551259734,-0.061879673563797866,0.003458362236978374,0.005975120708377801,0.016213435274798904,-1.48,-0.14,0.72,0.09,0.21999999999999975,0.04999999999999982,0.10999999999999988,0.23999999999999932,0.20000000000000018,17.3964,0.11000000000000032,-0.252,-0.209,-1.5699999999999998,2.1999999999999997,1.1,-0.00177361187410785,-0.0017913774786917358,-4.700000000000003,0.007107375312191522,-0.012407423414102503,-0.000894456383495168,-0.0006001057849314151,-0.007140826282478585,-0.020081434634400708,-0.05286363636363589,
2023-06-30,-0.00804786480502262,-0.013359725574559,-0.007037328174603452,0.001444460745156917,0.00046612803827095206,0.00107838166025509,0.00040681866670233546,0.004759379503564531,-0.018401324375864725,-0.029507649927135837,-0.0014551927272030696,-0.5694000000000017,0.048062234708460494,0.10206566352128732,0.0,40.7,40.5,7.259116128097101,7.288927694521257,-0.020272421663015905,0.002521967391315272,0.046925893893101644,0.054031622755031705,-1.33,0.16,0.67,0.08,0.020000000000000462,0.3600000000000003,0.18000000000000016,-0.019999999999999574,-0.019999999999999574,14.0327,0.5099999999999998,-0.248,-0.22080000000000002,-1.4100000000000001,2.0,0.9000000000000004,0.0006258591595962315,0.0009938601155266014,5.200000000000003,-0.001387780088765389,0.013956780688422654,-0.00146517762928422,-0.0003603156032765398,0.002135952909006811,0.014639684160152378,-0.013160173160173372,0.6259090548015322
2023-07-31,0.007830856183776547,0.011120394291561198,0.0035227884231536777,0.0010451298226623607,-0.0010102188371288179,0.0022045658774860755,0.006553477283368636,0.001928381959711345,0.013061602502504321,0.026210163624595495,0.006930673561386769,0.23919999999999675,-0.03581133747258214,-0.10983036665542834,-0.10000000000000009,40.7,40.4,7.286191714702382,7.3277805384216315,-0.05865896239876278,-2.693929230623837e-05,0.03676043180617228,0.04253417196721809,-1.22,0.25,0.62,0.13,0.08999999999999986,0.1899999999999995,0.1499999999999999,-0.009999999999999787,0.009999999999999787,13.8333,0.1900000000000004,-0.27375,-0.25925,-1.35,1.8400000000000003,0.7600000000000002,-0.0002840103408789929,-0.001506628936184029,7.299999999999997,-0.014921124624203586,-0.0029689955358787046,-0.00010829008457946543,-0.001185280886176976,0.0021497679364923528,0.009499371939156731,0.09602380952380951,
2023-08-31,-0.0006681669277961433,7.571424628505241e-05,-0.000529074844396682,0.0013960758453759325,-7.775142872112895e-05,0.0013237738738567373,-9.782026108240416e-05,0.009288648841121017,0.0007525601833560103,-0.023040378473428547,-0.002667881873049005,-0.07309999999999661,-0.014251468013767976,-0.06878052205442664,0.20000000000000018,40.8,40.6,7.183111701743281,7.353081920515432,0.0666876482511718,0.004462013155269062,-0.011314679726833532,-0.00904691942104785,-1.16,0.04,0.69,-0.03,0.04999999999999982,0.16999999999999993,0.27,0.27999999999999936,0.29000000000000004,15.7822,0.07000000000000028,-0.29974999999999996,-0.31925000000000003,-1.13,1.8499999999999996,0.7800000000000002,0.002868818944671503,0.0018603879414991198,-2.0999999999999943,0.017687802231457717,0.015288936186608204,-6.240580266503315e-05,-0.00027760441063406915,0.006435488781991516,0.00806392298864722,0.038717391304347704,
2023-09-30,0.001801245307687438,-0.002023744863212329,0.0006726620984336407,0.0009978317178926943,0.0008549334061331848,0.0003027138155982101,0.006256705927508932,0.006764895631851786,0.0001174414768199128,0.0006356327063636869,-0.008255309259140198,0.017799999999994043,0.030992151137157364,0.13126240982681558,0.0,40.7,40.5,7.223295679562314,7.337587743538596,0.000540160981101323,0.0028745143388118066,-0.010886075523549366,-0.007593882478508007,-0.95,0.11,0.83,-0.01,0.020000000000000462,0.1800000000000006,0.20999999999999996,0.14000000000000057,0.17999999999999972,15.0424,0.11999999999999922,-0.2798,-0.332,-0.9400000000000004,1.7800000000000002,0.75,-0.0009307263390967435,0.0006995375757776756,-1.6000000000000085,0.017149516705902812,-0.005267910217850336,0.0010882357395045616,0.001966416331152132,-0.0014585855122382085,-0.006111905663191308,0.006782608695652392,1.1470027396091709
2023-10-31,-0.005481179041073148,-0.0051597898443471735,-0.004933014746045572,0.0010159972502741255,-0.002722783587293165,0.003092453158801689,-0.0004955835161304378,-0.004732657786544081,-0.004987187182625696,-0.0352120301401051,-0.007579441800811715,-0.41209999999999525,-0.04195375655503497,-0.12847503458554677,0.19999999999999973,40.8,40.6,7.221105098182496,7.331714969726466,-0.07616213796603866,-0.006102554956047612,-0.03219728485374951,-0.027281277052458197,-0.53,0.09,1.3,0.01,0.019999999999999574,0.27999999999999936,0.41999999999999993,0.46999999999999975,0.4800000000000004,19.0462,0.05000000000000071,-0.2475,-0.29325,-0.54,1.83,0.8100000000000005,-0.0025274105405941327,-0.0031695997477623195,-4.0,0.011358854956743158,-0.026974533691445757,-0.00014116759047055893,-0.001555144651319118,-0.011380340304960157,-0.014724768139191546,0.04419047619047589,
2023-11-30,0.003923856488423638,0.006932837230054112,0.00401432017835468,0.0008107789347953087,0.001712329185512118,0.004867976363261306,0.004722524980632414,-0.0011957921213507916,0.005992974083106617,0.03464266804548721,0.011743908579547657,0.27060000000000173,0.04309651998831754,0.13778382013803636,-0.19999999999999973,40.5,40.6,7.322510433997394,7.315218389752975,0.0025608208616727524,-0.0026627945423403077,0.04368891671141917,0.046320692151295084,-0.83,-0.05,0.96,-0.06,-0.07000000000000028,-0.27999999999999936,-0.2999999999999998,-0.33999999999999986,-0.33000000000000007,13.8563,-0.1900000000000004,-0.304,-0.3065,-0.7699999999999996,1.79,0.7800000000000002,0.00010198841414332804,-0.0004611119874819991,-2.5,-0.014176180362878377,0.013025810721559061,4.573286312936631e-05,-0.00041760216170061426,0.0013944820186688744,0.0019472053088129826,-0.0819047619047617,
2023-12-31,-0.00258901106065057,-0.000392032632781536,-0.0005077625207654535,0.0009822682254263526,0.0010104544017810468,0.0030964897618730447,0.0071466390047056905,0.0013837805365710665,0.0008471518313513116,0.015332006812654342,-0.0027514680494560295,-0.07600000000000762,0.019088512126426593,0.06003551802382745,0.09999999999999964,40.3,40.4,7.327123292259293,7.325807502595773,-0.00957839352031975,-0.0005397091098977569,0.04921436913574695,0.047198030184806505,-1.31,-0.37,0.31,-0.09,-0.02999999999999936,-0.4900000000000002,-0.4800000000000004,-0.6500000000000004,-0.54,12.696,-0.41999999999999993,-0.36,-0.3504,-1.2200000000000006,1.62,0.7200000000000006,0.0004546462050853961,0.0012995398544850545,8.400000000000006,-0.018202970998057566,0.0025252146386227636,-0.00043033217158772175,0.0007038837892032745,-0.002190500126316053,0.0006272091810313185,-0.11978571428571438,0.8405149026469161
2024-01-31,-0.013820284885654566,-0.014165636656035652,-0.014906642285701821,0.0011150439686122837,0.00023303685971676202,0.004295190030017437,-0.010438743242051629,-0.008518174650445687,-0.013616726012534386,-0.051304892938408564,-0.017290133122470408,-1.1685999999999979,-0.08111286381954308,-0.29022297251514395,-0.09999999999999964,40.3,40.0,7.2305631534092925,7.3427791893318455,-0.01680711831638071,-0.011611042711310304,0.027486136668983363,0.01570075373317925,-1.27,-0.54,0.35,-0.11,-0.020000000000000462,-0.020000000000000018,0.040000000000000036,0.040000000000000036,0.1299999999999999,13.3453,-0.13999999999999968,-0.40925,-0.387,-1.1600000000000001,1.62,0.8100000000000005,0.0011723406979324835,0.003300625956229375,9.299999999999997,0.0017738243906126883,0.0014457693214335876,0.0010152037188131402,0.003359996334300064,0.014398910285708055,0.01360549464550509,0.08169047619047642,
2024-02-29,0.010653345023457383,0.007695934230037338,0.012762097546981543,0.0013109748274011679,-0.0017880052961878334,0.0015634128850887663,0.0010343384520759002,0.007064352205437885,0.005361373451095552,0.03179695213078304,0.015975475595720212,0.928600000000003,0.007133794548293437,0.054003358455819495,0.19999999999999973,40.6,40.4,7.347299700743164,7.3632795869630385,0.007373086083022784,0.0029766863535822807,0.039964331494994454,0.02784194480435742,-1.12,-0.41,0.44,-0.09,0.020000000000000462,0.2100000000000004,0.15000000000000036,0.08999999999999986,0.16000000000000014,13.8808,0.21999999999999975,-0.433,-0.41525,-1.0300000000000002,1.5599999999999996,0.8200000000000003,0.0009942767525199514,-0.0016680525304373361,-2.0999999999999943,0.010458332616523514,0.010173801204342858,0.0003707262254080135,-0.002532965379246299,-0.005049687206361675,0.0006272091810313185,0.01630952380952344,
2024-03-31,0.0017186200476606572,0.0009701939088815337,0.001215219922510613,0.001448980882932105,-0.0012457180060003736,0.00142227683336138,-0.0021260727121870104,0.00343938555448986,0.001930929924581548,0.012188159660540876,-0.0016665504084674154,0.05310000000000059,0.016841144220357762,0.04135782127320198,0.0,40.6,40.6,7.179307969504034,7.297091005160418,-0.028116714587872238,-0.0009851882074869422,0.03115587773776518,0.019406254818810087,-1.12,-0.34,0.42,-0.09,0.0,0.009999999999999787,0.0,-0.019999999999999574,-0.020000000000000462,13.7658,0.04999999999999982,-0.4796,-0.43579999999999997,-1.0300000000000002,1.54,0.7999999999999998,0.00033238077465824745,0.0005763462272376785,2.5,-0.002295617313743392,-0.009355472062188674,-6.922717851054472e-05,0.0012396539882582047,0.0035604545743925797,-0.0060849663884505745,0.028999999999999915,0.20964144146446984
2024-04-30,-0.0021335238777089316,-0.0013731730743353765,-0.005550430530648853,0.00040635437199654234,-0.0002337449852873874,0.0013034694292315407,-0.000552017241249203,-5.671724925804256e-05,-3.254145731101943e-05,-0.01559550560182199,-0.006716151415216309,-0.4625999999999948,-0.0015703482540061486,-0.041506163548550745,0.0,40.6,40.3,7.233455418621439,7.285506548522785,-0.0861033631520094,-0.002223642914435331,-0.01129636851698379,-0.019656985355349654,-0.79,-0.19,0.67,-0.09,0.0,0.35999999999999943,0.33000000000000007,0.25,0.27000000000000046,16.4023,0.28000000000000025,-0.46325,-0.41925,-0.7000000000000002,1.46,0.7400000000000002,-0.0022532247624829083,-0.0011229141418356292,-2.200000000000003,0.015047943452278112,0.0007162784212031426,-0.0011823005793933916,-0.0014611332197791427,0.0027944354119489034,0.005352958568794364,0.08259090909090938,
2024-05-31,0.006161931798148501,0.004965601197399749,0.0056518910444784964,0.0004950212389047692,-0.0006235872054904945,0.004678988982735888,0.008443379042430976,0.0074936455033469684,0.0070297260497032,0.003032111958235717,0.000572784386577041,0.3872999999999962,-0.0004984306509072667,-0.01816417205780496,0.0,40.8,40.6,7.182352111885263,7.249215057114389,0.03305114369437767,0.007008818030731945,0.02372421303312855,0.017629955471325953,-0.85,-0.17,0.62,-0.08,0.009999999999999787,-0.05999999999999961,-0.05999999999999961,-0.04999999999999982,-0.03000000000000025,12.8609,-0.009999999999999787,-0.4596,-0.4128,-0.7699999999999996,1.4699999999999998,0.7699999999999996,-0.0016828546791121113,-0.0024028748331268446,-8.100000000000009,-0.003894068969245268,-0.008329237640131382,-0.0012985117770130117,-0.0017692131880826523,-0.009917087536176261,-0.013395897368255305,-0.06000000000000005,
2024-06-30,0.000307300368700858,0.0015292325147981956,-0.0018662415271455401,0.0005518501391215125,-0.000858067840002974,0.002329375539259715,0.0023443646999421475,-0.0004692385355475892,0.0016315365334369503,0.0013170392628572003,0.0002884709627739568,-0.1863000000000028,-0.0200761377416665,-0.06567388862477586,0.19999999999999973,40.8,40.7,7.190676034332207,7.2868764117507,-0.0481735462988091,-4.9727740631055894e-05,0.03378795581778249,0.02907347523153847,-1.02,-0.22,0.49,-0.09,-0.009999999999999787,-0.17999999999999972,-0.17000000000000082,-0.1299999999999999,-0.1200000000000001,12.6826,-0.1200000000000001,-0.40900000000000003,-0.39275000000000004,-0.9300000000000006,1.5100000000000007,0.8200000000000003,-0.0009038534516694341,0.0014905152534794297,-0.8999999999999915,0.0018554782922315383,0.003768827571904332,-0.00047611457755980524,0.001753690614383352,0.0021188937896692295,0.004006157018415557,-0.07882775119617191,0.8815888542736516
